time_s,received_power_w,harvested_power_w,v_cap,boost_state,capacitor_energy_j,net_capacitor_power_w,received_power_ap_w,received_power_mobile_w
68.289,1e-06,4.5e-07,0.6400940523655082,0,0.00020486019793684903,2.5e-07,0.0,0.0
68.29,1e-06,4.5e-07,0.6400944429329926,0,0.00020486044793684903,2.5e-07,0.0,0.0
68.291,1e-06,4.5e-07,0.6400948335002385,0,0.00020486069793684903,2.5e-07,0.0,0.0
68.292,1e-06,4.5e-07,0.6400952240672462,0,0.00020486094793684904,2.5e-07,0.0,0.0
68.293,1e-06,4.5e-07,0.6400956146340155,0,0.00020486119793684904,2.5e-07,0.0,0.0
68.294,1e-06,4.5e-07,0.6400960052005465,0,0.00020486144793684905,2.5e-07,0.0,0.0
68.295,1e-06,4.5e-07,0.6400963957668393,0,0.00020486169793684905,2.5e-07,0.0,0.0
68.296,1e-06,4.5e-07,0.6400967863328937,0,0.00020486194793684905,2.5e-07,0.0,0.0
68.297,1e-06,4.5e-07,0.6400971768987097,0,0.00020486219793684906,2.5e-07,0.0,0.0
68.298,1e-06,4.5e-07,0.6400975674642875,0,0.00020486244793684906,2.5e-07,0.0,0.0
68.299,1e-06,4.5e-07,0.640097958029627,0,0.00020486269793684907,2.5e-07,0.0,0.0
68.3,1e-06,4.5e-07,0.6400983485947281,0,0.00020486294793684907,2.5e-07,0.0,0.0
68.301,1e-06,4.5e-07,0.640098739159591,0,0.00020486319793684907,2.5e-07,0.0,0.0
68.302,1e-06,4.5e-07,0.6400991297242156,0,0.00020486344793684908,2.5e-07,0.0,0.0
68.303,1e-06,4.5e-07,0.6400995202886018,0,0.00020486369793684908,2.5e-07,0.0,0.0
68.304,1e-06,4.5e-07,0.6400999108527498,0,0.00020486394793684909,2.5e-07,0.0,0.0
68.305,1e-06,4.5e-07,0.6401003014166594,0,0.0002048641979368491,2.5e-07,0.0,0.0
68.306,1e-06,4.5e-07,0.6401006919803307,0,0.0002048644479368491,2.5e-07,0.0,0.0
68.307,1e-06,4.5e-07,0.6401010825437636,0,0.0002048646979368491,2.5e-07,0.0,0.0
68.308,1e-06,4.5e-07,0.6401014731069584,0,0.0002048649479368491,2.5e-07,0.0,0.0
68.309,1e-06,4.5e-07,0.6401018636699148,0,0.0002048651979368491,2.5e-07,0.0,0.0
68.31,1e-06,4.5e-07,0.6401022542326329,0,0.0002048654479368491,2.5e-07,0.0,0.0
68.311,1e-06,4.5e-07,0.6401026447951127,0,0.0002048656979368491,2.5e-07,0.0,0.0
68.312,1e-06,4.5e-07,0.6401030353573542,0,0.00020486594793684912,2.5e-07,0.0,0.0
68.313,1e-06,4.5e-07,0.6401034259193574,0,0.00020486619793684912,2.5e-07,0.0,0.0
68.31400000000001,1e-06,4.5e-07,0.6401038164811222,0,0.00020486644793684913,2.5e-07,0.0,0.0
68.315,1e-06,4.5e-07,0.6401042070426488,0,0.00020486669793684913,2.5e-07,0.0,0.0
68.316,1e-06,4.5e-07,0.6401045976039371,0,0.00020486694793684913,2.5e-07,0.0,0.0
68.31700000000001,1e-06,4.5e-07,0.6401049881649871,0,0.00020486719793684914,2.5e-07,0.0,0.0
68.318,1e-06,4.5e-07,0.6401053787257988,0,0.00020486744793684914,2.5e-07,0.0,0.0
68.319,1e-06,4.5e-07,0.6401057692863722,0,0.00020486769793684915,2.5e-07,0.0,0.0
68.32000000000001,1e-06,4.5e-07,0.6401061598467073,0,0.00020486794793684915,2.5e-07,0.0,0.0
68.321,1e-06,4.5e-07,0.640106550406804,0,0.00020486819793684915,2.5e-07,0.0,0.0
68.322,1e-06,4.5e-07,0.6401069409666624,0,0.00020486844793684916,2.5e-07,0.0,0.0
68.32300000000001,1e-06,4.5e-07,0.6401073315262826,0,0.00020486869793684916,2.5e-07,0.0,0.0
68.324,1e-06,4.5e-07,0.6401077220856645,0,0.00020486894793684916,2.5e-07,0.0,0.0
68.325,1e-06,4.5e-07,0.640108112644808,0,0.00020486919793684917,2.5e-07,0.0,0.0
68.32600000000001,1e-06,4.5e-07,0.6401085032037134,0,0.00020486944793684917,2.5e-07,0.0,0.0
68.327,1e-06,4.5e-07,0.6401088937623803,0,0.00020486969793684918,2.5e-07,0.0,0.0
68.328,1e-06,4.5e-07,0.640109284320809,0,0.00020486994793684918,2.5e-07,0.0,0.0
68.32900000000001,1e-06,4.5e-07,0.6401096748789994,0,0.00020487019793684918,2.5e-07,0.0,0.0
68.33,1e-06,4.5e-07,0.6401100654369516,0,0.0002048704479368492,2.5e-07,0.0,0.0
68.331,1e-06,4.5e-07,0.6401104559946653,0,0.0002048706979368492,2.5e-07,0.0,0.0
68.33200000000001,1e-06,4.5e-07,0.6401108465521408,0,0.0002048709479368492,2.5e-07,0.0,0.0
68.333,1e-06,4.5e-07,0.640111237109378,0,0.0002048711979368492,2.5e-07,0.0,0.0
68.334,1e-06,4.5e-07,0.640111627666377,0,0.0002048714479368492,2.5e-07,0.0,0.0
68.33500000000001,1e-06,4.5e-07,0.6401120182231376,0,0.0002048716979368492,2.5e-07,0.0,0.0
68.336,1e-06,4.5e-07,0.6401124087796599,0,0.0002048719479368492,2.5e-07,0.0,0.0
68.337,1e-06,4.5e-07,0.6401127993359439,0,0.00020487219793684922,2.5e-07,0.0,0.0
68.33800000000001,1e-06,4.5e-07,0.6401131898919897,0,0.00020487244793684922,2.5e-07,0.0,0.0
68.339,1e-06,4.5e-07,0.6401135804477971,0,0.00020487269793684922,2.5e-07,0.0,0.0
68.34,1e-06,4.5e-07,0.6401139710033663,0,0.00020487294793684923,2.5e-07,0.0,0.0
68.34100000000001,1e-06,4.5e-07,0.6401143615586972,0,0.00020487319793684923,2.5e-07,0.0,0.0
68.342,1e-06,4.5e-07,0.6401147521137898,0,0.00020487344793684924,2.5e-07,0.0,0.0
68.343,1e-06,4.5e-07,0.640115142668644,0,0.00020487369793684924,2.5e-07,0.0,0.0
68.34400000000001,1e-06,4.5e-07,0.64011553322326,0,0.00020487394793684924,2.5e-07,0.0,0.0
68.345,1e-06,4.5e-07,0.6401159237776377,0,0.00020487419793684925,2.5e-07,0.0,0.0
68.346,1e-06,4.5e-07,0.6401163143317772,0,0.00020487444793684925,2.5e-07,0.0,0.0
68.34700000000001,1e-06,4.5e-07,0.6401167048856783,0,0.00020487469793684926,2.5e-07,0.0,0.0
68.348,1e-06,4.5e-07,0.6401170954393411,0,0.00020487494793684926,2.5e-07,0.0,0.0
68.349,1e-06,4.5e-07,0.6401174859927656,0,0.00020487519793684926,2.5e-07,0.0,0.0
68.35000000000001,1e-06,4.5e-07,0.6401178765459519,0,0.00020487544793684927,2.5e-07,0.0,0.0
68.351,1e-06,4.5e-07,0.6401182670988999,0,0.00020487569793684927,2.5e-07,0.0,0.0
68.352,1e-06,4.5e-07,0.6401186576516096,0,0.00020487594793684927,2.5e-07,0.0,0.0
68.353,1e-06,4.5e-07,0.6401190482040809,0,0.00020487619793684928,2.5e-07,0.0,0.0
68.354,1e-06,4.5e-07,0.640119438756314,0,0.00020487644793684928,2.5e-07,0.0,0.0
68.355,1e-06,4.5e-07,0.6401198293083089,0,0.0002048766979368493,2.5e-07,0.0,0.0
68.356,1e-06,4.5e-07,0.6401202198600655,0,0.0002048769479368493,2.5e-07,0.0,0.0
68.357,1e-06,4.5e-07,0.6401206104115837,0,0.0002048771979368493,2.5e-07,0.0,0.0
68.358,1e-06,4.5e-07,0.6401210009628637,0,0.0002048774479368493,2.5e-07,0.0,0.0
68.359,1e-06,4.5e-07,0.6401213915139055,0,0.0002048776979368493,2.5e-07,0.0,0.0
68.36,1e-06,4.5e-07,0.6401217820647088,0,0.0002048779479368493,2.5e-07,0.0,0.0
68.361,1e-06,4.5e-07,0.6401221726152739,0,0.0002048781979368493,2.5e-07,0.0,0.0
68.362,1e-06,4.5e-07,0.6401225631656008,0,0.00020487844793684931,2.5e-07,0.0,0.0
68.363,1e-06,4.5e-07,0.6401229537156894,0,0.00020487869793684932,2.5e-07,0.0,0.0
68.364,1e-06,4.5e-07,0.6401233442655397,0,0.00020487894793684932,2.5e-07,0.0,0.0
68.365,1e-06,4.5e-07,0.6401237348151517,0,0.00020487919793684933,2.5e-07,0.0,0.0
68.366,1e-06,4.5e-07,0.6401241253645253,0,0.00020487944793684933,2.5e-07,0.0,0.0
68.367,1e-06,4.5e-07,0.6401245159136608,0,0.00020487969793684933,2.5e-07,0.0,0.0
68.368,1e-06,4.5e-07,0.640124906462558,0,0.00020487994793684934,2.5e-07,0.0,0.0
68.369,1e-06,4.5e-07,0.6401252970112169,0,0.00020488019793684934,2.5e-07,0.0,0.0
68.37,1e-06,4.5e-07,0.6401256875596375,0,0.00020488044793684935,2.5e-07,0.0,0.0
68.371,1e-06,4.5e-07,0.6401260781078199,0,0.00020488069793684935,2.5e-07,0.0,0.0
68.372,1e-06,4.5e-07,0.640126468655764,0,0.00020488094793684935,2.5e-07,0.0,0.0
68.373,1e-06,4.5e-07,0.6401268592034697,0,0.00020488119793684936,2.5e-07,0.0,0.0
68.374,1e-06,4.5e-07,0.6401272497509372,0,0.00020488144793684936,2.5e-07,0.0,0.0
68.375,1e-06,4.5e-07,0.6401276402981664,0,0.00020488169793684937,2.5e-07,0.0,0.0
68.376,1e-06,4.5e-07,0.6401280308451573,0,0.00020488194793684937,2.5e-07,0.0,0.0
68.377,1e-06,4.5e-07,0.6401284213919101,0,0.00020488219793684937,2.5e-07,0.0,0.0
68.378,1e-06,4.5e-07,0.6401288119384244,0,0.00020488244793684938,2.5e-07,0.0,0.0
68.379,1e-06,4.5e-07,0.6401292024847005,0,0.00020488269793684938,2.5e-07,0.0,0.0
68.38,1e-06,4.5e-07,0.6401295930307384,0,0.00020488294793684939,2.5e-07,0.0,0.0
68.381,1e-06,4.5e-07,0.6401299835765379,0,0.0002048831979368494,2.5e-07,0.0,0.0
68.382,1e-06,4.5e-07,0.6401303741220993,0,0.0002048834479368494,2.5e-07,0.0,0.0
68.383,1e-06,4.5e-07,0.6401307646674222,0,0.0002048836979368494,2.5e-07,0.0,0.0
68.384,1e-06,4.5e-07,0.6401311552125071,0,0.0002048839479368494,2.5e-07,0.0,0.0
68.385,1e-06,4.5e-07,0.6401315457573535,0,0.0002048841979368494,2.5e-07,0.0,0.0
68.386,1e-06,4.5e-07,0.6401319363019617,0,0.0002048844479368494,2.5e-07,0.0,0.0
68.387,1e-06,4.5e-07,0.6401323268463317,0,0.0002048846979368494,2.5e-07,0.0,0.0
68.388,1e-06,4.5e-07,0.6401327173904634,0,0.00020488494793684942,2.5e-07,0.0,0.0
68.389,1e-06,4.5e-07,0.6401331079343567,0,0.00020488519793684942,2.5e-07,0.0,0.0
68.39,1e-06,4.5e-07,0.6401334984780119,0,0.00020488544793684942,2.5e-07,0.0,0.0
68.391,1e-06,4.5e-07,0.6401338890214288,0,0.00020488569793684943,2.5e-07,0.0,0.0
68.392,1e-06,4.5e-07,0.6401342795646073,0,0.00020488594793684943,2.5e-07,0.0,0.0
68.393,1e-06,4.5e-07,0.6401346701075477,0,0.00020488619793684944,2.5e-07,0.0,0.0
68.394,1e-06,4.5e-07,0.6401350606502497,0,0.00020488644793684944,2.5e-07,0.0,0.0
68.395,1e-06,4.5e-07,0.6401354511927135,0,0.00020488669793684944,2.5e-07,0.0,0.0
68.396,1e-06,4.5e-07,0.640135841734939,0,0.00020488694793684945,2.5e-07,0.0,0.0
68.397,1e-06,4.5e-07,0.6401362322769263,0,0.00020488719793684945,2.5e-07,0.0,0.0
68.398,1e-06,4.5e-07,0.6401366228186752,0,0.00020488744793684946,2.5e-07,0.0,0.0
68.399,1e-06,4.5e-07,0.640137013360186,0,0.00020488769793684946,2.5e-07,0.0,0.0
68.4,1e-06,4.5e-07,0.6401374039014585,0,0.00020488794793684946,2.5e-07,0.0,0.0
68.401,1e-06,4.5e-07,0.6401377944424926,0,0.00020488819793684947,2.5e-07,0.0,0.0
68.402,1e-06,4.5e-07,0.6401381849832886,0,0.00020488844793684947,2.5e-07,0.0,0.0
68.403,1e-06,4.5e-07,0.6401385755238462,0,0.00020488869793684948,2.5e-07,0.0,0.0
68.404,1e-06,4.5e-07,0.6401389660641656,0,0.00020488894793684948,2.5e-07,0.0,0.0
68.405,1e-06,4.5e-07,0.6401393566042467,0,0.00020488919793684948,2.5e-07,0.0,0.0
68.406,1e-06,4.5e-07,0.6401397471440896,0,0.0002048894479368495,2.5e-07,0.0,0.0
68.407,1e-06,4.5e-07,0.6401401376836943,0,0.0002048896979368495,2.5e-07,0.0,0.0
68.408,1e-06,4.5e-07,0.6401405282230606,0,0.0002048899479368495,2.5e-07,0.0,0.0
68.409,1e-06,4.5e-07,0.6401409187621886,0,0.0002048901979368495,2.5e-07,0.0,0.0
68.41,1e-06,4.5e-07,0.6401413093010785,0,0.0002048904479368495,2.5e-07,0.0,0.0
68.411,1e-06,4.5e-07,0.64014169983973,0,0.0002048906979368495,2.5e-07,0.0,0.0
68.412,1e-06,4.5e-07,0.6401420903781433,0,0.0002048909479368495,2.5e-07,0.0,0.0
68.413,1e-06,4.5e-07,0.6401424809163183,0,0.00020489119793684952,2.5e-07,0.0,0.0
68.414,1e-06,4.5e-07,0.6401428714542552,0,0.00020489144793684952,2.5e-07,0.0,0.0
68.415,1e-06,4.5e-07,0.6401432619919537,0,0.00020489169793684952,2.5e-07,0.0,0.0
68.416,1e-06,4.5e-07,0.640143652529414,0,0.00020489194793684953,2.5e-07,0.0,0.0
68.417,1e-06,4.5e-07,0.640144043066636,0,0.00020489219793684953,2.5e-07,0.0,0.0
68.418,1e-06,4.5e-07,0.6401444336036197,0,0.00020489244793684953,2.5e-07,0.0,0.0
68.419,1e-06,4.5e-07,0.6401448241403652,0,0.00020489269793684954,2.5e-07,0.0,0.0
68.42,1e-06,4.5e-07,0.6401452146768725,0,0.00020489294793684954,2.5e-07,0.0,0.0
68.421,1e-06,4.5e-07,0.6401456052131413,0,0.00020489319793684955,2.5e-07,0.0,0.0
68.422,1e-06,4.5e-07,0.6401459957491721,0,0.00020489344793684955,2.5e-07,0.0,0.0
68.423,1e-06,4.5e-07,0.6401463862849646,0,0.00020489369793684955,2.5e-07,0.0,0.0
68.424,1e-06,4.5e-07,0.6401467768205188,0,0.00020489394793684956,2.5e-07,0.0,0.0
68.425,1e-06,4.5e-07,0.6401471673558348,0,0.00020489419793684956,2.5e-07,0.0,0.0
68.426,1e-06,4.5e-07,0.6401475578909125,0,0.00020489444793684957,2.5e-07,0.0,0.0
68.427,1e-06,4.5e-07,0.6401479484257518,0,0.00020489469793684957,2.5e-07,0.0,0.0
68.428,1e-06,4.5e-07,0.6401483389603531,0,0.00020489494793684957,2.5e-07,0.0,0.0
68.429,1e-06,4.5e-07,0.640148729494716,0,0.00020489519793684958,2.5e-07,0.0,0.0
68.43,1e-06,4.5e-07,0.6401491200288407,0,0.00020489544793684958,2.5e-07,0.0,0.0
68.431,1e-06,4.5e-07,0.6401495105627272,0,0.00020489569793684959,2.5e-07,0.0,0.0
68.432,1e-06,4.5e-07,0.6401499010963754,0,0.0002048959479368496,2.5e-07,0.0,0.0
68.433,1e-06,4.5e-07,0.6401502916297853,0,0.0002048961979368496,2.5e-07,0.0,0.0
68.434,1e-06,4.5e-07,0.640150682162957,0,0.0002048964479368496,2.5e-07,0.0,0.0
68.435,1e-06,4.5e-07,0.6401510726958904,0,0.0002048966979368496,2.5e-07,0.0,0.0
68.436,1e-06,4.5e-07,0.6401514632285856,0,0.0002048969479368496,2.5e-07,0.0,0.0
68.437,1e-06,4.5e-07,0.6401518537610426,0,0.0002048971979368496,2.5e-07,0.0,0.0
68.438,1e-06,4.5e-07,0.6401522442932612,0,0.0002048974479368496,2.5e-07,0.0,0.0
68.43900000000001,1e-06,4.5e-07,0.6401526348252417,0,0.00020489769793684962,2.5e-07,0.0,0.0
68.44,1e-06,4.5e-07,0.6401530253569839,0,0.00020489794793684962,2.5e-07,0.0,0.0
68.441,1e-06,4.5e-07,0.6401534158884878,0,0.00020489819793684963,2.5e-07,0.0,0.0
68.44200000000001,1e-06,4.5e-07,0.6401538064197535,0,0.00020489844793684963,2.5e-07,0.0,0.0
68.443,1e-06,4.5e-07,0.6401541969507809,0,0.00020489869793684963,2.5e-07,0.0,0.0
68.444,1e-06,4.5e-07,0.6401545874815702,0,0.00020489894793684964,2.5e-07,0.0,0.0
68.44500000000001,1e-06,4.5e-07,0.6401549780121211,0,0.00020489919793684964,2.5e-07,0.0,0.0
68.446,1e-06,4.5e-07,0.6401553685424338,0,0.00020489944793684964,2.5e-07,0.0,0.0
68.447,1e-06,4.5e-07,0.6401557590725083,0,0.00020489969793684965,2.5e-07,0.0,0.0
68.44800000000001,1e-06,4.5e-07,0.6401561496023446,0,0.00020489994793684965,2.5e-07,0.0,0.0
68.449,1e-06,4.5e-07,0.6401565401319425,0,0.00020490019793684966,2.5e-07,0.0,0.0
68.45,1e-06,4.5e-07,0.6401569306613022,0,0.00020490044793684966,2.5e-07,0.0,0.0
68.45100000000001,1e-06,4.5e-07,0.6401573211904238,0,0.00020490069793684966,2.5e-07,0.0,0.0
68.452,1e-06,4.5e-07,0.6401577117193069,0,0.00020490094793684967,2.5e-07,0.0,0.0
68.453,1e-06,4.5e-07,0.640158102247952,0,0.00020490119793684967,2.5e-07,0.0,0.0
68.45400000000001,1e-06,4.5e-07,0.6401584927763587,0,0.00020490144793684968,2.5e-07,0.0,0.0
68.455,1e-06,4.5e-07,0.6401588833045273,0,0.00020490169793684968,2.5e-07,0.0,0.0
68.456,1e-06,4.5e-07,0.6401592738324575,0,0.00020490194793684968,2.5e-07,0.0,0.0
68.45700000000001,1e-06,4.5e-07,0.6401596643601496,0,0.0002049021979368497,2.5e-07,0.0,0.0
68.458,1e-06,4.5e-07,0.6401600548876034,0,0.0002049024479368497,2.5e-07,0.0,0.0
68.459,1e-06,4.5e-07,0.640160445414819,0,0.0002049026979368497,2.5e-07,0.0,0.0
68.46000000000001,1e-06,4.5e-07,0.6401608359417963,0,0.0002049029479368497,2.5e-07,0.0,0.0
68.461,1e-06,4.5e-07,0.6401612264685353,0,0.0002049031979368497,2.5e-07,0.0,0.0
68.462,1e-06,4.5e-07,0.6401616169950362,0,0.0002049034479368497,2.5e-07,0.0,0.0
68.46300000000001,1e-06,4.5e-07,0.6401620075212988,0,0.0002049036979368497,2.5e-07,0.0,0.0
68.464,1e-06,4.5e-07,0.6401623980473231,0,0.00020490394793684972,2.5e-07,0.0,0.0
68.465,1e-06,4.5e-07,0.6401627885731093,0,0.00020490419793684972,2.5e-07,0.0,0.0
68.46600000000001,1e-06,4.5e-07,0.6401631790986572,0,0.00020490444793684972,2.5e-07,0.0,0.0
68.467,1e-06,4.5e-07,0.6401635696239668,0,0.00020490469793684973,2.5e-07,0.0,0.0
68.468,1e-06,4.5e-07,0.6401639601490383,0,0.00020490494793684973,2.5e-07,0.0,0.0
68.46900000000001,1e-06,4.5e-07,0.6401643506738715,0,0.00020490519793684974,2.5e-07,0.0,0.0
68.47,1e-06,4.5e-07,0.6401647411984664,0,0.00020490544793684974,2.5e-07,0.0,0.0
68.471,1e-06,4.5e-07,0.6401651317228231,0,0.00020490569793684974,2.5e-07,0.0,0.0
68.47200000000001,1e-06,4.5e-07,0.6401655222469416,0,0.00020490594793684975,2.5e-07,0.0,0.0
68.473,1e-06,4.5e-07,0.6401659127708219,0,0.00020490619793684975,2.5e-07,0.0,0.0
68.474,1e-06,4.5e-07,0.6401663032944639,0,0.00020490644793684976,2.5e-07,0.0,0.0
68.47500000000001,1e-06,4.5e-07,0.6401666938178676,0,0.00020490669793684976,2.5e-07,0.0,0.0
68.476,1e-06,4.5e-07,0.6401670843410332,0,0.00020490694793684976,2.5e-07,0.0,0.0
68.477,1e-06,4.5e-07,0.6401674748639605,0,0.00020490719793684977,2.5e-07,0.0,0.0
68.478,1e-06,4.5e-07,0.6401678653866496,0,0.00020490744793684977,2.5e-07,0.0,0.0
68.479,1e-06,4.5e-07,0.6401682559091004,0,0.00020490769793684977,2.5e-07,0.0,0.0
68.48,1e-06,4.5e-07,0.6401686464313131,0,0.00020490794793684978,2.5e-07,0.0,0.0
68.481,1e-06,4.5e-07,0.6401690369532875,0,0.00020490819793684978,2.5e-07,0.0,0.0
68.482,1e-06,4.5e-07,0.6401694274750237,0,0.0002049084479368498,2.5e-07,0.0,0.0
68.483,1e-06,4.5e-07,0.6401698179965216,0,0.0002049086979368498,2.5e-07,0.0,0.0
68.484,1e-06,4.5e-07,0.6401702085177813,0,0.0002049089479368498,2.5e-07,0.0,0.0
68.485,1e-06,4.5e-07,0.6401705990388028,0,0.0002049091979368498,2.5e-07,0.0,0.0
68.486,1e-06,4.5e-07,0.640170989559586,0,0.0002049094479368498,2.5e-07,0.0,0.0
68.487,1e-06,4.5e-07,0.6401713800801311,0,0.0002049096979368498,2.5e-07,0.0,0.0
68.488,1e-06,4.5e-07,0.6401717706004378,0,0.0002049099479368498,2.5e-07,0.0,0.0
68.489,1e-06,4.5e-07,0.6401721611205065,0,0.00020491019793684981,2.5e-07,0.0,0.0
68.49,1e-06,4.5e-07,0.6401725516403367,0,0.00020491044793684982,2.5e-07,0.0,0.0
68.491,1e-06,4.5e-07,0.6401729421599289,0,0.00020491069793684982,2.5e-07,0.0,0.0
68.492,1e-06,4.5e-07,0.6401733326792828,0,0.00020491094793684983,2.5e-07,0.0,0.0
68.493,1e-06,4.5e-07,0.6401737231983985,0,0.00020491119793684983,2.5e-07,0.0,0.0
68.494,1e-06,4.5e-07,0.6401741137172758,0,0.00020491144793684983,2.5e-07,0.0,0.0
68.495,1e-06,4.5e-07,0.640174504235915,0,0.00020491169793684984,2.5e-07,0.0,0.0
68.496,1e-06,4.5e-07,0.6401748947543161,0,0.00020491194793684984,2.5e-07,0.0,0.0
68.497,1e-06,4.5e-07,0.6401752852724788,0,0.00020491219793684985,2.5e-07,0.0,0.0
68.498,1e-06,4.5e-07,0.6401756757904034,0,0.00020491244793684985,2.5e-07,0.0,0.0
68.499,1e-06,4.5e-07,0.6401760663080898,0,0.00020491269793684985,2.5e-07,0.0,0.0
68.5,1e-06,4.5e-07,0.6401764568255378,0,0.00020491294793684986,2.5e-07,0.0,0.0
68.501,1e-06,4.5e-07,0.6401768473427477,0,0.00020491319793684986,2.5e-07,0.0,0.0
68.502,1e-06,4.5e-07,0.6401772378597194,0,0.00020491344793684987,2.5e-07,0.0,0.0
68.503,1e-06,4.5e-07,0.6401776283764528,0,0.00020491369793684987,2.5e-07,0.0,0.0
68.504,1e-06,4.5e-07,0.640178018892948,0,0.00020491394793684987,2.5e-07,0.0,0.0
68.505,1e-06,4.5e-07,0.640178409409205,0,0.00020491419793684988,2.5e-07,0.0,0.0
68.506,1e-06,4.5e-07,0.6401787999252239,0,0.00020491444793684988,2.5e-07,0.0,0.0
68.507,1e-06,4.5e-07,0.6401791904410044,0,0.00020491469793684989,2.5e-07,0.0,0.0
68.508,1e-06,4.5e-07,0.6401795809565467,0,0.0002049149479368499,2.5e-07,0.0,0.0
68.509,1e-06,4.5e-07,0.6401799714718509,0,0.0002049151979368499,2.5e-07,0.0,0.0
68.51,1e-06,4.5e-07,0.6401803619869167,0,0.0002049154479368499,2.5e-07,0.0,0.0
68.511,1e-06,4.5e-07,0.6401807525017444,0,0.0002049156979368499,2.5e-07,0.0,0.0
68.512,1e-06,4.5e-07,0.6401811430163339,0,0.0002049159479368499,2.5e-07,0.0,0.0
68.513,1e-06,4.5e-07,0.6401815335306852,0,0.0002049161979368499,2.5e-07,0.0,0.0
68.514,1e-06,4.5e-07,0.6401819240447982,0,0.0002049164479368499,2.5e-07,0.0,0.0
68.515,1e-06,4.5e-07,0.640182314558673,0,0.00020491669793684992,2.5e-07,0.0,0.0
68.516,1e-06,4.5e-07,0.6401827050723097,0,0.00020491694793684992,2.5e-07,0.0,0.0
68.517,1e-06,4.5e-07,0.6401830955857081,0,0.00020491719793684992,2.5e-07,0.0,0.0
68.518,1e-06,4.5e-07,0.6401834860988683,0,0.00020491744793684993,2.5e-07,0.0,0.0
68.519,1e-06,4.5e-07,0.6401838766117902,0,0.00020491769793684993,2.5e-07,0.0,0.0
68.52,1e-06,4.5e-07,0.640184267124474,0,0.00020491794793684994,2.5e-07,0.0,0.0
68.521,1e-06,4.5e-07,0.6401846576369196,0,0.00020491819793684994,2.5e-07,0.0,0.0
68.522,1e-06,4.5e-07,0.6401850481491268,0,0.00020491844793684994,2.5e-07,0.0,0.0
68.523,1e-06,4.5e-07,0.640185438661096,0,0.00020491869793684995,2.5e-07,0.0,0.0
68.524,1e-06,4.5e-07,0.6401858291728268,0,0.00020491894793684995,2.5e-07,0.0,0.0
68.525,1e-06,4.5e-07,0.6401862196843195,0,0.00020491919793684996,2.5e-07,0.0,0.0
68.526,1e-06,4.5e-07,0.6401866101955741,0,0.00020491944793684996,2.5e-07,0.0,0.0
68.527,1e-06,4.5e-07,0.6401870007065904,0,0.00020491969793684996,2.5e-07,0.0,0.0
68.528,1e-06,4.5e-07,0.6401873912173685,0,0.00020491994793684997,2.5e-07,0.0,0.0
68.529,1e-06,4.5e-07,0.6401877817279082,0,0.00020492019793684997,2.5e-07,0.0,0.0
68.53,1e-06,4.5e-07,0.6401881722382099,0,0.00020492044793684998,2.5e-07,0.0,0.0
68.531,1e-06,4.5e-07,0.6401885627482734,0,0.00020492069793684998,2.5e-07,0.0,0.0
68.532,1e-06,4.5e-07,0.6401889532580985,0,0.00020492094793684998,2.5e-07,0.0,0.0
68.533,1e-06,4.5e-07,0.6401893437676857,0,0.00020492119793685,2.5e-07,0.0,0.0
68.534,1e-06,4.5e-07,0.6401897342770344,0,0.00020492144793685,2.5e-07,0.0,0.0
68.535,1e-06,4.5e-07,0.6401901247861451,0,0.00020492169793685,2.5e-07,0.0,0.0
68.536,1e-06,4.5e-07,0.6401905152950175,0,0.00020492194793685,2.5e-07,0.0,0.0
68.537,1e-06,4.5e-07,0.6401909058036517,0,0.00020492219793685,2.5e-07,0.0,0.0
68.538,1e-06,4.5e-07,0.6401912963120476,0,0.00020492244793685,2.5e-07,0.0,0.0
68.539,1e-06,4.5e-07,0.6401916868202054,0,0.00020492269793685,2.5e-07,0.0,0.0
68.54,1e-06,4.5e-07,0.640192077328125,0,0.00020492294793685001,2.5e-07,0.0,0.0
68.541,1e-06,4.5e-07,0.6401924678358064,0,0.00020492319793685002,2.5e-07,0.0,0.0
68.542,1e-06,4.5e-07,0.6401928583432496,0,0.00020492344793685002,2.5e-07,0.0,0.0
68.543,1e-06,4.5e-07,0.6401932488504546,0,0.00020492369793685003,2.5e-07,0.0,0.0
68.544,1e-06,4.5e-07,0.6401936393574214,0,0.00020492394793685003,2.5e-07,0.0,0.0
68.545,1e-06,4.5e-07,0.6401940298641499,0,0.00020492419793685003,2.5e-07,0.0,0.0
68.546,1e-06,4.5e-07,0.6401944203706402,0,0.00020492444793685004,2.5e-07,0.0,0.0
68.547,1e-06,4.5e-07,0.6401948108768925,0,0.00020492469793685004,2.5e-07,0.0,0.0
68.548,1e-06,4.5e-07,0.6401952013829064,0,0.00020492494793685005,2.5e-07,0.0,0.0
68.549,1e-06,4.5e-07,0.6401955918886821,0,0.00020492519793685005,2.5e-07,0.0,0.0
68.55,1e-06,4.5e-07,0.6401959823942197,0,0.00020492544793685005,2.5e-07,0.0,0.0
68.551,1e-06,4.5e-07,0.6401963728995191,0,0.00020492569793685006,2.5e-07,0.0,0.0
68.552,1e-06,4.5e-07,0.6401967634045803,0,0.00020492594793685006,2.5e-07,0.0,0.0
68.553,1e-06,4.5e-07,0.6401971539094032,0,0.00020492619793685007,2.5e-07,0.0,0.0
68.554,1e-06,4.5e-07,0.640197544413988,0,0.00020492644793685007,2.5e-07,0.0,0.0
